symbol,date,open,high,low,close,volume
ABBV,7/19/2017,72.48,72.77,72.02,824.67,3904137
ABBV,7/20/2017,72.99,74.22,72.94,824.37,5329746
ABBV,7/21/2017,73.98,75.04,73.85,824.32,4961484
ABBV,7/24/2017,74.63,74.75,73.84,824.16,5497780
ABBV,7/25/2017,74.4,74.55,72.47,824.06,6354207
ABBV,7/26/2017,72.37,72.69,71.95,823.87,4876980
ABBV,7/27/2017,72.78,72.8,70.88,823.83,7389286
ABBV,7/28/2017,71.64,72.44,69.38,823.56,8012352
ABBV,7/31/2017,,,69.83,823.48,7770409
ABBV,8/1/2017,70.03,70.84,69.85,823.35,6681693
ABBV,8/2/2017,70.25,70.74,69.93,823.31,4922217
ABBV,8/3/2017,70.61,71.01,70.36,823.21,4400362
ABBV,8/4/2017,71.17,71.37,70.35,822.96,4732537
ABBV,8/7/2017,70.94,71.23,70.64,822.59,3551071
ABBV,8/8/2017,71.33,71.91,71.01,822.44,4398003
ABBV,8/9/2017,71.26,72.14,71.1,822.18,4536324
ABBV,8/10/2017,72.01,72.19,70.39,822.1,5940330
ABBV,8/11/2017,70.74,71.01,70.43,821.63,3248300
ACN,1/3/2017,117.38,117.81,115.82,803.08,2352157
ACN,1/4/2017,116.91,117.8,116.43,803,2639772
ACN,1/5/2017,116.98,117.14,114.95,802.88,3685380
ACN,1/6/2017,114.99,116.74,114.34,802.84,4125269
ACN,1/9/2017,116.14,116.35,114.92,802.79,2550869
ACN,1/10/2017,114.94,115.99,114.64,802.75,2550138
ACN,1/11/2017,115.4,116.26,114.91,802.65,2845844
ACN,1/12/2017,115.62,115.96,114.84,802.64,2110781
ACN,1/13/2017,115.35,117.44,115.35,802.37,2666366
ACN,1/17/2017,115.92,116.36,115.47,802.32,2374325
ACN,1/18/2017,116.54,116.95,115.74,802.18,2262162
ACN,1/19/2017,115.6,116,115.27,802.03,1647118
ACN,1/20/2017,115.88,116.25,114.81,801.56,2781387
ACN,1/23/2017,114.78,115.27,114.61,801.49,2319952
ACN,1/24/2017,115.2,116.64,114.84,801.34,2810084
ACN,1/25/2017,116.9,118.36,116.7,801.23,2905948
ACN,1/26/2017,116.99,117.44,115.62,801.23,2865071
ACN,1/27/2017,116.2,116.44,115.07,801.19,2545180
ACN,1/30/2017,115.32,115.33,113.41,800.71,2529715
ACN,1/31/2017,113.97,114.02,112.61,800.38,2338994
ACN,2/1/2017,113.8,114.77,112.31,799.78,2471638
ACN,2/2/2017,113.15,113.77,112.71,799.65,2450479
ACN,2/3/2017,114,114.83,113.34,799.61,1664211
ACN,2/6/2017,114.07,115.22,113.38,799.37,2019412
ACN,2/7/2017,114.95,116.17,114.95,799.16,2538228
ACN,2/8/2017,116.15,116.15,114.92,799.07,2373733
ACN,2/9/2017,115.51,117.46,115.47,799.02,2117069
ACN,2/10/2017,116.7,118.84,116.52,798.82,2183016
ACN,2/13/2017,117.9,118.95,117.72,798.69,1988541
ACN,2/14/2017,118.47,120,118.4,798.53,2559693
ACN,2/15/2017,119.61,120.16,119.3,798.49,1951131
ACN,2/16/2017,119.93,120.99,119.53,798.05,1966972
ACN,2/17/2017,120.51,121.29,120.1,797.97,1904933
ACN,2/21/2017,120.63,122.22,120.57,797.96,2117134
ACN,2/22/2017,121.66,122.88,121.58,797.85,1557038
ACN,2/23/2017,122.59,122.7,121.73,797.07,1439556
ACN,2/24/2017,122,123.43,121.6,796.97,1447663
ACN,2/27/2017,123.01,123.43,122.48,796.95,1679832
ACN,2/28/2017,122.75,123.09,121.93,796.92,1745371
ACN,3/1/2017,123.24,124.29,122.46,796.87,1879707
ACN,3/2/2017,123.99,124.43,123.56,796.79,1896716
ACN,3/3/2017,124.2,124.25,122.98,796.59,2122955
ACN,3/6/2017,122.99,123.43,122.53,796.42,1814082
ACN,3/7/2017,123.63,124.38,123.12,796.1,2705285
ACN,3/8/2017,124.11,124.79,123.78,795.99,2168611
ACN,3/9/2017,124.37,124.37,122.65,795.9,2338125
ACN,3/10/2017,123.65,124.33,123.07,795.89,1931099
ACN,3/13/2017,124.23,124.75,123.47,795.86,2233737
ACN,3/14/2017,124.17,124.73,123.63,795.82,1627855
ACN,3/15/2017,123.41,124.99,123.03,795.82,2087675
ACN,3/16/2017,124.89,125.19,123.61,795.7,2182041
ACN,3/17/2017,124.71,125.45,123.83,795.57,4603637
ACN,3/20/2017,125.22,125.39,124.17,795.39,2257442
ACN,3/21/2017,125.08,125.41,123.63,795.37,3219859
ACN,3/22/2017,125.03,126.53,124.47,795.35,4288622
ACN,3/23/2017,122.71,123.01,120.54,795.26,7116837
ACN,3/24/2017,120.78,121.31,118.76,795.17,3949828
ACN,3/27/2017,118.73,119.8,118.3,794.72,3122818
ACN,3/28/2017,119.82,122.34,119.01,794.56,5516010
ACN,3/29/2017,121.66,121.71,120.15,794.36,2438878
ACN,3/30/2017,120.89,121,120.05,794.2,2030644
ACN,3/31/2017,120.71,121.21,119.84,794.02,2102781
ACN,4/3/2017,118,118.17,117,793.9,3918099
ACN,4/4/2017,117.28,118.07,117.28,793.9,1690734
ACN,4/5/2017,118.24,119.09,117.49,793.79,1902105
ACN,4/6/2017,117.68,117.93,116.76,793.68,2049602
ACN,4/7/2017,117,117.74,116.5,793.6,2408028
ACN,4/10/2017,117.5,118.56,117.37,793.22,2308255
ACN,4/11/2017,116.18,116.8,115.79,793.04,2295270
ACN,4/12/2017,116.05,116.4,115.47,792.91,2087832
ACN,4/13/2017,115.36,115.89,114.82,792.45,1838948
ACN,4/17/2017,114.88,115.73,114.88,792,1168262
ACN,4/18/2017,115.5,116.36,115.39,792,1978691
ACN,4/19/2017,116.37,117.36,116,791.92,2185363
ACN,4/20/2017,117.65,119.86,117.38,791.55,3743523
ACN,4/21/2017,119.74,119.98,119.03,791.47,2639048
ACN,4/24/2017,119.94,120.51,119.11,791.46,2106761
ACN,4/25/2017,119.38,119.94,118.68,791.4,1947238
ACN,4/26/2017,118.73,119.46,118.4,791.3,1581421
ACN,4/27/2017,119.12,120.62,119.12,791.26,2008174
ACN,4/28/2017,120.19,121.35,120.03,790.8,2476577
ACN,5/1/2017,121.37,121.69,121.1,790.67,1931951
ACN,5/2/2017,121.29,121.71,120.21,790.51,2697450
ACN,5/3/2017,120.43,120.87,119.66,790.46,1762147
ACN,5/4/2017,120.75,120.99,120.22,790.34,1557495
ACN,5/5/2017,120.91,121.52,120.76,790.27,1716890
ACN,5/8/2017,121.1,121.52,120.76,790.24,1522599
ACN,5/9/2017,121.3,121.63,120.91,789.91,1094392
ACN,5/10/2017,121.07,121.37,120.56,789.85,1343689
ACN,5/11/2017,120.75,120.9,119.67,789.82,1835224
ACN,5/12/2017,120.38,121.5,120.38,789.79,2362291
ACN,5/15/2017,120.96,122.54,120.76,789.74,1772747
ACN,5/16/2017,122.69,123.31,122.22,789.54,2180617
ACN,5/17/2017,122.2,123.07,120.34,789.44,2277902
ACN,5/18/2017,120.86,121.03,119.41,789.29,1968786
ACN,5/19/2017,121.01,121.21,120.19,789.27,2190103
ACN,5/22/2017,121.6,122.84,121.22,788.96,1912490
ACN,5/23/2017,122.86,123.07,121.8,788.88,1472731
ACN,5/24/2017,120.43,122.15,120.3,788.87,2029654
ACN,5/25/2017,122.75,123.56,122.2,788.72,1425580
ACN,5/26/2017,122.94,123.11,122.52,788.48,1415082
ACN,5/30/2017,122.61,123.97,122.35,788.42,1373030
ACN,5/31/2017,124,124.6,123.52,788.36,2655586
ACN,6/1/2017,124.93,125.29,123.86,787.75,1902558
ACN,6/2/2017,125.37,125.98,124.89,787.21,1765967
ACN,6/5/2017,126,126.98,125.44,786.9,1949952
ACN,6/6/2017,126.19,127,126.01,786.9,1513552
ACN,6/7/2017,126.08,126.77,125.53,786.26,1640608
ACN,6/8/2017,126.97,127,125.52,786.16,2128861
ACN,6/9/2017,126,126.74,124.98,786.14,1929206
ACN,6/12/2017,125.53,126.46,124.73,786.14,2355868
ACN,6/13/2017,126.44,127.56,126.08,785.94,2434069
ACN,6/14/2017,127.8,128,126.7,785.79,1861213
ACN,6/15/2017,126.28,127.36,124.5,785.41,2196307
ACN,6/16/2017,127.52,128,126.53,785.33,2965426
ACN,6/19/2017,128.47,128.47,127.39,785.31,2122954
ACN,6/20/2017,127.33,127.64,126.38,785.05,2356430
ACN,6/21/2017,127.07,127.18,126.03,785,3257939
ACN,6/22/2017,122.97,123.9,119.1,784.93,8691127
ACN,6/23/2017,122.14,123.62,121.72,784.8,3817814
ACN,6/26/2017,123.15,124.05,122.28,784.54,2622970
ACN,6/27/2017,122.5,122.84,122,784.48,2215255
ACN,6/28/2017,122.78,123.83,122.19,784.06,1727503
ACN,6/29/2017,123.5,123.5,122.61,783.74,2687283
ACN,6/30/2017,123.3,124.4,123.15,783.61,2290346
ACN,7/3/2017,123.82,124.88,123.79,783.22,1236153
ACN,7/5/2017,124,124.78,123.99,783.18,1328583
ACN,7/6/2017,123.35,123.63,122.03,783.07,1938109
ACN,7/7/2017,123.55,124.75,123.07,783.01,1889418
ACN,7/10/2017,124.05,124.37,123.59,782.79,1301531
ACN,7/11/2017,124.06,124.1,123.2,782.52,1379754
ACN,7/12/2017,124.3,125.48,124.12,782.44,2017856
ACN,7/13/2017,125.7,126.35,125.44,782.29,1713698
ACN,7/14/2017,126.19,126.96,125.73,782.19,1752903
ACN,7/17/2017,126.77,127.05,126.15,781.56,2005625
ACN,7/18/2017,126.25,127.57,125.48,781.1,1641350
ACN,7/19/2017,127.5,128,126.72,780.76,2275298
ACN,7/20/2017,127.9,128.76,127.65,780.45,1655339
ACN,7/21/2017,128.54,128.96,128.01,780.37,1765383
ACN,7/24/2017,128.27,128.5,127.59,780.35,1763242
ACN,7/25/2017,128.25,129.31,127.68,780.29,1599954
ACN,7/26/2017,129,129.61,128.74,780.23,1615311
ACN,7/27/2017,129.7,129.7,127.42,780.22,2096970
ACN,7/28/2017,127.98,128.53,127.31,780.12,1133850
ACN,7/31/2017,,129.16,,780.08,1584354
ACN,8/1/2017,129.1,129.89,128.95,780,3465682
ACN,8/2/2017,129.7,129.84,128.53,779.98,1318478
ACN,8/3/2017,129.22,130.28,127.99,779.96,3560416
ACN,8/4/2017,130.06,130.67,129.54,779.91,1283185
ACN,8/7/2017,129.83,130.35,129.38,779.81,952917
ACN,8/8/2017,129.32,129.89,128.94,779.81,1099492
ACN,8/9/2017,129.01,129.78,128.92,779.61,1216883
ACN,8/10/2017,129.22,129.78,128.19,779,1800865
ACN,8/11/2017,128.67,128.71,128.12,778.53,1105546
ATVI,1/3/2017,36.44,36.79,36.18,764.47,8360626
ATVI,1/4/2017,36.77,37.53,36.64,764.46,7643033
ATVI,1/5/2017,37.5,38.26,37.39,764.46,9814411
ATVI,1/6/2017,37.95,38.19,37.82,764.44,8365085
ATVI,1/9/2017,38.09,38.16,37.37,764.33,5432644
ATVI,1/10/2017,37.67,38.49,37.49,764.26,7640974
ATVI,1/11/2017,38.47,39.28,38.3,764.04,9481844
ATVI,1/12/2017,38.99,39.4,38.56,763.51,7859976
ATVI,1/13/2017,38.68,39.36,38.59,762.8,6372891
ATVI,1/17/2017,38.95,39.24,38.67,762.77,5458424
ATVI,1/18/2017,39,39.13,38.71,762.56,4404867
ATVI,1/19/2017,39.05,39.15,38.81,762.52,4611922
ATVI,1/20/2017,39.01,39.25,38.65,762.52,6106829
ATVI,1/23/2017,38.96,39.11,38.49,762.49,5130851
ATVI,1/24/2017,38.56,39.15,38.38,762.45,8364712
ATVI,1/25/2017,39.38,39.59,39.12,762.34,5079952
ATVI,1/26/2017,39.68,39.69,39.32,762.22,3206357
ATVI,1/27/2017,39.68,39.73,39.41,762.13,5050523
ATVI,1/30/2017,39.57,39.76,39.46,762.02,5838228
ATVI,1/31/2017,39.6,40.28,39.52,761.93,10039985
ATVI,2/1/2017,40.32,40.56,39.15,761.68,10384669
ATVI,2/2/2017,40.46,40.6,40.03,761.09,6112513
ATVI,2/3/2017,40.71,40.73,39.9,761.01,9142796
ATVI,2/6/2017,40.04,40.22,39.65,761,8967755
ATVI,2/7/2017,40.22,40.65,39.85,760.99,9390760
ATVI,2/8/2017,40.1,40.12,39.15,760.71,12140740
ATVI,2/9/2017,39.41,39.78,38.93,760.61,15752247
ATVI,2/10/2017,45,47.64,44.93,760.59,51703513
ATVI,2/13/2017,46.04,46.7,45.39,760.54,26382661
ATVI,2/14/2017,45.25,45.84,44.75,760.34,15305660
ATVI,2/15/2017,44.72,45.63,44.47,760.16,11280785
ATVI,2/16/2017,45.37,45.65,45.06,760.14,8534848
ATVI,2/17/2017,45.4,45.44,44.93,760.12,5442092
ATVI,2/21/2017,45.41,45.75,45.31,759.69,6674982
ATVI,2/22/2017,45.05,45.42,44.68,759.66,6311594
ATVI,2/23/2017,45.3,45.39,44.6,759.48,5617262
ATVI,2/24/2017,44.94,45.62,44.84,759.44,5992237
ATVI,2/27/2017,45.33,46.07,45.02,759.36,5205717
ATVI,2/28/2017,45.5,45.95,44.94,759.34,9161090
ATVI,3/1/2017,45.47,47.33,45.18,759.22,15286335
ATVI,3/2/2017,47.13,47.27,46.56,759.11,7556131
ATVI,3/3/2017,46.55,47.16,46.5,758.88,5057702
ATVI,3/6/2017,46.75,47.91,46.75,758.54,8143899
ATVI,3/7/2017,47.73,48.36,47.57,758.49,8044489
ATVI,3/8/2017,48.12,48.77,48,758.04,6803365
ATVI,3/9/2017,48.67,49.09,48.53,758,7193022
ATVI,3/10/2017,49.33,49.57,48.8,757.77,6812249
ATVI,3/13/2017,49.3,49.7,49.13,757.31,7133042
ATVI,3/14/2017,49.21,49.35,48.96,757.25,6286746
ATVI,3/15/2017,49.06,49.44,48.62,757.18,5749186
ATVI,3/16/2017,49.3,49.46,48.93,756.4,4771319
ATVI,3/17/2017,49.39,49.39,48.86,755.24,7888683
ATVI,3/20/2017,49.16,49.39,48.58,755.05,4627228
ATVI,3/21/2017,49.1,49.44,48.17,754.95,9737811
ATVI,3/22/2017,48.07,48.72,47.8,754.02,6831866
ATVI,3/23/2017,48.64,48.88,48.13,753.8,5564206
ATVI,3/24/2017,48.97,49.4,48.74,753.67,5562787
ATVI,3/27/2017,48.74,49.66,48.74,753.47,6153016
ATVI,3/28/2017,49.24,49.98,49.1,753.22,11899958
ATVI,3/29/2017,49.99,50.32,49.93,752.94,6115641
ATVI,3/30/2017,50.12,50.4,50.02,751.95,6779893
ATVI,3/31/2017,50.02,50.09,49.61,751.56,6801699
ATVI,4/3/2017,49.86,50.07,49.25,751.45,4992237
ATVI,4/4/2017,49.37,49.5,48.88,750.85,5724924
ATVI,4/5/2017,49.19,49.75,48.86,750.57,4606867
ATVI,4/6/2017,49.19,49.39,48.95,750.5,3412127
ATVI,4/7/2017,49.3,49.72,49.22,750.44,4050379
ATVI,4/10/2017,49.5,49.64,48.87,750.39,4273297
ATVI,4/11/2017,48.9,49.14,48.62,750.35,3558930
ATVI,4/12/2017,48.91,49.02,48.44,750.03,3634926
ATVI,4/13/2017,48.71,49.19,48.41,749.87,3906306
ATVI,4/17/2017,48.56,49.26,48.5,749.83,5390589
ATVI,4/18/2017,48.62,49.36,48.51,748.31,3751327
ATVI,4/19/2017,49.21,49.66,49.17,748.23,3216774
ATVI,4/20/2017,49.64,50.06,49.4,747.92,3965322
ATVI,4/21/2017,49.99,50.04,49.58,746.98,3352030
ATVI,4/24/2017,50.5,50.91,50.36,746.67,3798185
ATVI,4/25/2017,51.02,51.66,51,746.49,6042214
ATVI,4/26/2017,51.36,51.5,50.91,746.35,4502512
ATVI,4/27/2017,51.53,52.28,51.41,746.28,4145184
ATVI,4/28/2017,51.9,52.27,51.51,746.27,6311751
ATVI,5/1/2017,52.63,53.03,52.32,746.18,5212388
ATVI,5/2/2017,53.17,53.39,52.77,745.95,4662280
ATVI,5/3/2017,53.15,53.31,52.55,745.94,4775948
ATVI,5/4/2017,52.97,53.38,52.46,744.85,7891776
ATVI,5/5/2017,54,54.75,53.08,744.8,10514098
ATVI,5/8/2017,53.81,54.1,53.35,744.79,5184860
ATVI,5/9/2017,53.94,54.79,53.76,744.77,4718103
ATVI,5/10/2017,55.26,56.23,54.96,744.15,8243695
ATVI,5/11/2017,55.97,55.98,55.31,744.06,4864297
ATVI,5/12/2017,55.9,56.1,55.51,743.65,3793941
ATVI,5/15/2017,56.01,56.6,55.91,743.53,6882339
ATVI,5/16/2017,56.71,57.3,56.46,743.24,5304627
ATVI,5/17/2017,56.1,56.14,54.18,742.57,10298444
ATVI,5/18/2017,53.9,55.38,53.66,742.38,9242439
ATVI,5/19/2017,55.32,55.98,54.94,742.16,6032635
ATVI,5/22/2017,56.2,57.23,55.76,741.86,6976629
ATVI,5/23/2017,59.37,60.13,57.14,741.8,10327412
ATVI,5/24/2017,57.94,58.53,56.88,741.09,7288999
ATVI,5/25/2017,58.97,59.44,58.73,741.06,7899082
ATVI,5/26/2017,59.16,59.2,58.01,741.05,7019197
ATVI,5/30/2017,58.48,58.67,57.77,740.85,5037565
ATVI,5/31/2017,58.6,58.81,58.12,740.85,9548017
ATVI,6/1/2017,58.81,59.57,58.7,740.66,10169619
ATVI,6/2/2017,59.65,59.74,59.02,740.65,4950727
ATVI,6/5/2017,59.76,60.46,59.56,740.38,3818464
ATVI,6/6/2017,59.93,60.24,59.44,740.34,3923096
ATVI,6/7/2017,60.06,60.85,60.02,740.08,6441443
ATVI,6/8/2017,60.65,60.69,59.56,739.73,6513671
ATVI,6/9/2017,60.63,61.1,56.95,739.5,12887995
ATVI,6/12/2017,57.06,57.17,55.41,739.35,16120535
ATVI,6/13/2017,57.46,58.05,56.69,739.21,7157669
ATVI,6/14/2017,58.03,59.03,57.58,739.11,8272537
ATVI,6/15/2017,57.4,59.47,57.19,739.01,8690641
ATVI,6/16/2017,58.76,59.39,58.48,738.97,9273438
ATVI,6/19/2017,59.16,60.42,59.16,738.87,5140331
ATVI,6/20/2017,60.49,61.1,60.08,738.43,5876704
ATVI,6/21/2017,60.5,60.94,60.14,738.03,5385339
ATVI,6/22/2017,60.73,61.58,60.34,737.36,5402135
ATVI,6/23/2017,61.03,61.09,60.16,737.26,13794613
ATVI,6/26/2017,60.68,61.18,59.58,737,4319147
ATVI,6/27/2017,60.11,60.11,58.06,736.86,7195096
ATVI,6/28/2017,58.55,58.83,57.8,736.55,7829663
ATVI,6/29/2017,58.4,58.5,56.22,736.09,8881419
ATVI,6/30/2017,57.93,58.12,57.17,736.08,6358668
ATVI,7/3/2017,57.77,57.99,56.15,736.02,4136565
ATVI,7/5/2017,56.66,57.55,55.86,735.79,6107665
ATVI,7/6/2017,56.57,57.08,56.31,735.7,6628496
ATVI,7/7/2017,56.75,58.36,56.61,735.52,6223329
ATVI,7/10/2017,58.28,58.92,57.97,735.37,4690449
ATVI,7/11/2017,58.43,58.57,57.68,735.35,4498798
ATVI,7/12/2017,58.59,61.33,58.4,735.33,10107139
ATVI,7/13/2017,61.4,61.4,60.16,735,7216906
ATVI,7/14/2017,60.85,61.28,60.59,734.45,4551885
ATVI,7/17/2017,60.82,60.89,60.11,734.16,3287310
ATVI,7/18/2017,60.61,61.36,60.28,734.03,4631326
ATVI,7/19/2017,61.57,62.39,60.87,733.89,5464580
ATVI,7/20/2017,61.42,61.76,60.78,733.53,3594715
ATVI,7/21/2017,60.74,61.37,60.63,732.87,5803676
ATVI,7/24/2017,60.95,61.58,60.8,732.75,5815388
ATVI,7/25/2017,61.61,61.97,60.92,732.17,4688026
ATVI,7/26/2017,61.15,62.64,61.14,732.12,5162212
ATVI,7/27/2017,63.17,63.19,59.88,732.08,8111167
ATVI,7/28/2017,60.76,61.8,60.25,731.88,4285663
ATVI,7/31/2017,61.55,61.98,60.98,731.65,5009723
ATVI,8/1/2017,62.26,62.48,61.52,730.77,4484472
ATVI,8/2/2017,62.6,62.65,60.43,730.15,5559231
ATVI,8/3/2017,63.01,64.06,61.76,730,12368366
ATVI,8/4/2017,63.02,63.3,61.22,729.89,10545280
ATVI,8/7/2017,62.14,62.85,61.8,729.79,7287073
ATVI,8/8/2017,62.31,62.52,61.15,729.38,8668466
ATVI,8/9/2017,60.63,61.57,60.35,729.36,6023183
ATVI,8/10/2017,60.84,61.25,60.1,728.99,6912927
ATVI,8/11/2017,60.26,61.08,59.77,728.55,5571259
AYI,1/3/2017,232.89,237.76,230.96,689.69,689804
AYI,1/4/2017,234.25,241.35,234.25,689.07,764772
AYI,1/5/2017,239.86,241.6,235.44,688.94,433228
AYI,1/6/2017,239.43,241.02,236.42,688.46,611138
AYI,1/9/2017,208.34,212.69,193.06,688.37,4742812
AYI,1/10/2017,206.85,210.56,206.03,687.67,1698207
AYI,1/11/2017,208.26,210.32,207.38,687.61,717499
AYI,1/12/2017,209.98,215.77,208,687.56,898192
AYI,1/13/2017,215.54,216.69,211.51,687.55,968029
AYI,1/17/2017,214.22,214.22,208.86,687.53,1169856
AYI,1/18/2017,210.13,210.91,205.93,686.45,946732
AYI,1/19/2017,206.08,207,202.8,686.42,746466
AYI,1/20/2017,208.8,209.98,206.83,686.37,537763
AYI,1/23/2017,207.18,208.91,205.94,686.04,496831
AYI,1/24/2017,208,210.35,207.02,685.62,617738
AYI,1/25/2017,211,212.3,208.53,685.59,705121
AYI,1/26/2017,210.94,213.21,210.21,685.29,770023
AYI,1/27/2017,208.52,212,203.31,685.13,2340755
AYI,1/30/2017,204.85,204.92,199.65,685,1131893
AYI,1/31/2017,204.73,208.51,203.31,684.19,603183
AYI,2/1/2017,206.68,209.21,204.92,683.39,1045770
AYI,2/2/2017,204.95,206.69,203.59,682.99,723429
AYI,2/3/2017,207.65,208.89,205.64,682.9,352945
AYI,2/6/2017,205.25,207.07,203.97,681.82,322866
AYI,2/7/2017,207.34,207.4,205.47,681.58,367662
AYI,2/8/2017,206.63,210.18,206.55,681.01,446577
AYI,2/9/2017,208.73,213.71,208.08,680.72,664977
AYI,2/10/2017,211.75,213.37,210.27,679.5,505809
AYI,2/13/2017,212.95,216.18,212.95,678.43,623256
AYI,2/14/2017,214.27,214.29,209.34,678.16,483560
AYI,2/15/2017,213.88,217.87,212.28,678.02,1006592
AYI,2/16/2017,216.06,218.7,216.06,676.22,785491
AYI,2/17/2017,217.27,220.3,216.03,673.79,812360
AYI,2/21/2017,219.52,225.36,219.52,673.65,1021203
AYI,2/22/2017,223.26,223.99,217.03,673.3,877404
AYI,2/23/2017,218.78,219.67,217.39,673.12,880532
AYI,2/24/2017,218.46,218.72,215.37,672.23,596040
AYI,2/27/2017,218.77,221.28,217.16,672.08,725886
AYI,2/28/2017,220,220,210.62,671.42,896425
AYI,3/1/2017,213.3,214.49,211.22,669.83,572120
AYI,3/2/2017,212.56,214.94,211.68,669.72,532344
AYI,3/3/2017,213.98,214.82,209.03,666.57,1014877
AYI,3/6/2017,207.55,207.76,203.9,666.55,825704
AYI,3/7/2017,204.45,205.98,202.4,666.05,765804
AYI,3/8/2017,205.21,208.5,205.16,665.72,381435
AYI,3/9/2017,206.5,208.79,205.82,664.88,937236
AYI,3/10/2017,210.1,212.42,208.72,664.71,510889
AYI,3/13/2017,211.38,211.76,209.34,664.05,611063
AYI,3/14/2017,208.47,209.62,205.45,663.74,571715
AYI,3/15/2017,206.74,207.84,205.72,663.23,647991
AYI,3/16/2017,207.48,209.75,206.42,663.07,501954
AYI,3/17/2017,210,210,206.79,662.2,447369
AYI,3/20/2017,208.01,208.86,205.25,662.09,364860
AYI,3/21/2017,206.58,207.45,203.02,659.49,840579
AYI,3/22/2017,202.73,205.74,199.09,658.06,916303
AYI,3/23/2017,205.86,205.9,201.83,656.75,516023
AYI,3/24/2017,202.12,202.95,199.92,656.51,605053
AYI,3/27/2017,199.98,199.98,196.78,655.03,1107071
AYI,3/28/2017,198.82,204.96,198.03,654.89,771597
AYI,3/29/2017,201.03,207.49,201.03,654.6,922211
AYI,3/30/2017,208.16,208.24,205.63,651.46,378967
AYI,3/31/2017,205.08,206.02,203.78,650.31,666485
AYI,4/3/2017,204.61,209.18,203.05,647.69,994476
AYI,4/4/2017,174.68,180.25,172.11,645.28,5598331
AYI,4/5/2017,173.14,174.98,170,643.74,2377462
AYI,4/6/2017,170.5,172.65,169.53,643.36,916154
AYI,4/7/2017,172.25,174.47,171.77,641.79,1058941
AYI,4/10/2017,173.08,177.4,173.08,641.39,1213670
AYI,4/11/2017,174.07,177.89,174,641.3,813985
AYI,4/12/2017,177.82,177.99,173.36,640.75,1067587
AYI,4/13/2017,174.6,175.64,172.72,640.55,616871
AYI,4/17/2017,172.72,175.78,172.6,640.21,720506
AYI,4/18/2017,174.73,176.59,173.72,639.51,478037
AYI,4/19/2017,175.32,177.8,173.58,639,649546
AYI,4/20/2017,175.47,178.12,174.04,637.91,667655
AYI,4/21/2017,177.57,179.13,176.1,637.58,615010
AYI,4/24/2017,180,180.71,176.78,636.95,822103
AYI,4/25/2017,177.63,178.45,175.12,636.64,859729
AYI,4/26/2017,176.92,178.86,175.9,636.59,546721
AYI,4/27/2017,176.1,178.15,174.95,636.55,537864
AYI,4/28/2017,177.21,177.31,175.24,636.11,654970
AYI,5/1/2017,176.44,177.05,175.06,635.97,571291
AYI,5/2/2017,176.48,178.75,175.5,635.55,627587
AYI,5/3/2017,178.12,179.72,177.12,635.52,655657
AYI,5/4/2017,177.4,180.99,177.4,634.17,658498
AYI,5/5/2017,180.34,185.32,179.76,634.01,759145
AYI,5/8/2017,185.09,187.51,185.09,633.74,833703
AYI,5/9/2017,187.77,192.53,186.55,632.91,997363
AYI,5/10/2017,190.06,192.7,188.1,632.33,1291722
AYI,5/11/2017,193.92,194.73,188.39,630.29,1286471
AYI,5/12/2017,187.4,187.65,170.16,629.49,2189496
AYI,5/15/2017,174.68,177.69,173.15,625.21,1318150
AYI,5/16/2017,175.4,175.4,171.69,624.6,618405
AYI,5/17/2017,170.6,171.32,168.5,623.98,629148
AYI,5/18/2017,169.76,170.3,167.89,621.76,607668
AYI,5/19/2017,170.1,170.32,167.88,621.7,698726
AYI,5/22/2017,170,171.97,169.45,621.59,825076
AYI,5/23/2017,170.23,170.84,168.6,619.46,794750
AYI,5/24/2017,169.88,170.21,167.09,619.01,687270
AYI,5/25/2017,168.33,168.33,165.68,617.07,612102
AYI,5/26/2017,165.6,166.46,163.87,615.62,701446
AYI,5/30/2017,163.92,164.82,161.88,614.99,902446
AYI,5/31/2017,162.54,163.58,157.33,613.49,1259232
AYI,6/1/2017,163.29,167.96,162.22,613.01,1155544
AYI,6/2/2017,167.05,169.74,166.76,612.98,408472
AYI,6/5/2017,166.89,168.6,165.92,612.08,568767
AYI,6/6/2017,168.65,173.18,167.56,612.02,909229
AYI,6/7/2017,171.98,174.32,170.94,610.32,690729
AYI,6/8/2017,173.4,174.43,170.93,609.72,821995
AYI,6/9/2017,174.21,179,174.09,608.76,817131
AYI,6/12/2017,176.88,184.02,176.7,608.38,1018441
AYI,6/13/2017,183.41,184.09,178.29,607.34,639139
AYI,6/14/2017,180,180.84,176.31,606.77,752253
AYI,6/15/2017,179.89,180.41,176.57,606.48,449309
AYI,6/16/2017,179.57,179.76,174.16,606.36,692583
AYI,6/19/2017,176.43,178.36,175.48,605.92,539130
AYI,6/20/2017,178.17,178.28,175.62,604.76,393581
AYI,6/21/2017,176.55,177.09,173.7,603.88,426776
AYI,6/22/2017,174.64,179.05,174.07,603.01,550908
AYI,6/23/2017,176.46,179.35,175.98,602.35,690655
AYI,6/26/2017,177.19,178.91,176.11,601.16,589536
AYI,6/27/2017,176.56,176.99,174.77,601.15,613781
AYI,6/28/2017,176.44,181.25,176.44,600.9,999984
AYI,6/29/2017,194,204,191.1,599.64,2261641
AYI,6/30/2017,200.09,204.95,199.37,598.96,1067641
AYI,7/3/2017,204.63,205.98,200.6,598.54,514753
