symbol,date,open,high,low,close,volume
AMZN,4/24/2017,908.68,909.99,903.82,907.41,3122893
GOOG,8/10/2017,917.55,919.26,906.13,907.24,1823967
AMZN,4/10/2017,899.63,908.51,899,907.04,3184301
AMZN,4/4/2017,891.5,908.54,890.28,906.83,4984656
GOOG,7/6/2017,904.12,914.94,899.7,906.69,1424503
GOOG,4/28/2017,910.66,916.85,905.77,905.96,3276255
ISRG,6/14/2017,917.67,918,902.92,905.83,318526
AMZN,4/18/2017,900.99,909.61,900.78,903.78,2999238
ISRG,6/12/2017,911,914.4,876.5,903.29,651946
AMZN,4/11/2017,907.04,911.24,897.5,902.36,3012743
AMZN,4/20/2017,899.7,905.32,896.29,902.06,2814441
AMZN,4/17/2017,887.5,902.38,887.5,901.99,2854673
ISRG,5/24/2017,897.21,902,892.63,899.87,268761
AMZN,4/19/2017,907.84,910.5,897.37,899.2,2870242
ISRG,6/15/2017,900.74,901.67,892.05,898.94,326648
GOOG,7/3/2017,912.18,913.94,894.79,898.7,1710373
AMZN,4/21/2017,902.67,903.65,896.77,898.53,2420494
AMZN,4/6/2017,913.8,917.19,894.49,898.28,6344065
ISRG,5/23/2017,897.55,902.1,893,897.04,307549
AMZN,4/12/2017,903.09,904.09,895.25,896.23,2456140
AMZN,4/7/2017,899.65,900.09,889.31,894.88,3710922
ISRG,5/22/2017,877,897.36,876.09,892.04,444297
AMZN,4/3/2017,888,893.49,885.42,891.51,3422328
GOOGL,4/27/2017,890,893.38,887.18,891.44,2342303
GOOGL,4/26/2017,891.39,892.99,885.15,889.14,1323297
GOOGL,4/25/2017,882.26,892.25,879.28,888.84,2038032
AMZN,3/31/2017,877,890.35,876.65,886.54,3957612
AMZN,4/13/2017,891.45,894.97,884.49,884.67,3174583
GOOGL,4/24/2017,868.44,879.96,866.11,878.93,1696483
AMZN,3/30/2017,874.95,877.06,871.66,876.34,2762730
AMZN,3/29/2017,859.05,876.44,859.02,874.32,4485770
GOOG,4/27/2017,873.6,875.4,870.38,874.25,2026816
GOOGL,3/17/2017,873.68,874.42,868.37,872.37,1868252
GOOG,4/25/2017,865,875,862.81,872.3,1671972
GOOG,4/26/2017,874.23,876.05,867.75,871.73,1237167
ISRG,5/19/2017,863.13,874.54,860.35,870.33,415283
GOOGL,3/16/2017,870.53,872.71,867.52,870,1104452
GOOGL,3/15/2017,867.94,869.88,861.3,868.39,1332885
GOOGL,3/20/2017,869.48,870.34,864.66,867.91,1542199
GOOGL,3/14/2017,863.75,867.58,860.13,865.91,1061692
GOOGL,3/13/2017,860.83,867.13,860.82,864.58,1166605
GOOG,4/24/2017,851.2,863.45,849.86,862.76,1372541
GOOGL,3/10/2017,862.7,864.23,857.61,861.4,1336585
GOOGL,4/20/2017,859.74,863.93,857.5,860.08,1188843
ISRG,5/18/2017,852.81,861.39,850.93,859.98,265443
ISRG,5/16/2017,857.33,864.76,853.48,859.47,302114
GOOGL,4/21/2017,860.62,862.44,857.73,858.95,1172870
GOOGL,1/25/2017,853.55,858.79,849.74,858.45,1662148
GOOGL,3/9/2017,853.69,860.71,852.67,857.84,1347697
GOOGL,1/26/2017,859.05,861,850.52,856.98,3493251
AMZN,3/20/2017,851.51,857.8,851.01,856.97,2282727
GOOGL,3/1/2017,851.38,858,849.02,856.75,1818671
GOOGL,4/3/2017,848.75,859,847.53,856.75,1969402
GOOGL,4/19/2017,857.38,860.2,853.53,856.51,1080336
AMZN,2/21/2017,848.84,857.98,847.25,856.44,3507742
AMZN,3/28/2017,851.75,858.46,850.1,856,3041633
AMZN,2/22/2017,856.95,858.43,852.18,855.61,2616971
GOOGL,4/17/2017,841.38,855.64,841.03,855.13,1049125
AMZN,3/13/2017,851.77,855.69,851.71,854.59,1909672
GOOGL,4/18/2017,852.54,857.39,851.25,853.99,936201
GOOGL,3/8/2017,853.12,856.93,851.25,853.64,1029834
AMZN,3/16/2017,855.3,855.5,850.51,853.42,1842296
AMZN,3/1/2017,853.05,854.83,849.01,853.08,2760083
AMZN,3/9/2017,851,856.4,850.31,853,2048187
AMZN,3/15/2017,854.33,854.45,847.11,852.97,2562176
GOOGL,4/4/2017,848,853,847.5,852.57,1348494
AMZN,3/14/2017,853.55,853.75,847.55,852.53,2130586
AMZN,3/10/2017,857,857.35,851.72,852.46,2436434
AMZN,3/17/2017,853.49,853.83,850.64,852.31,3384403
AMZN,2/23/2017,857.57,860.86,848,852.19,3461984
GOOG,3/17/2017,851.61,853.4,847.11,852.12,1716471
GOOGL,2/22/2017,848,853.79,846.71,851.36,1224889
GOOGL,3/7/2017,847.26,853.33,845.52,851.15,1038696
GOOGL,2/23/2017,851.08,852.62,842.5,851,1386681
ISRG,5/17/2017,855.28,859.86,850.63,850.98,389797
ISRG,5/15/2017,841.87,851.3,841.87,850.67,202971
ISRG,5/5/2017,849.39,851,845.75,850.54,163960
AMZN,3/8/2017,848,853.07,846.79,850.5,2288317
GOOGL,3/21/2017,870.06,873.47,847.69,850.14,2537978
AMZN,3/3/2017,847.2,851.98,846.27,849.88,1951575
GOOGL,3/29/2017,842.75,851.58,841.38,849.87,1457347
GOOGL,3/2/2017,856.31,856.49,848.72,849.85,1250938
GOOGL,3/22/2017,849.48,855.35,847,849.8,1366749
GOOGL,2/27/2017,844.95,850.67,843.01,849.67,1010333
GOOGL,1/24/2017,846.98,851.52,842.28,849.53,1688375
GOOGL,3/30/2017,851.98,852,846.77,849.48,949398
GOOGL,2/21/2017,847.99,852.2,846.55,849.27,1261062
GOOGL,3/3/2017,848.94,850.82,844.7,849.08,1006612
GOOGL,4/5/2017,854.71,860.59,847.52,848.91,1855153
AMZN,3/2/2017,853.08,854.82,847.28,848.91,2132098
GOOG,3/16/2017,849.03,850.85,846.13,848.78,977560
AMZN,2/27/2017,842.38,852.5,839.67,848.64,2713627
GOOG,3/20/2017,850.01,850.22,845.15,848.4,1231521
AMZN,3/22/2017,840.43,849.37,839.05,848.06,2658669
GOOGL,2/24/2017,847.65,848.36,842.96,847.81,1346189
GOOGL,3/31/2017,846.83,849.56,845.24,847.8,1440982
AMZN,3/23/2017,848.2,850.89,844.8,847.38,1952964
GOOGL,3/6/2017,846.86,848.94,841.17,847.27,1047872
ISRG,5/4/2017,846.31,848.52,844.78,847.22,180654
GOOG,3/15/2017,847.59,848.63,840.77,847.2,1381474
AMZN,3/27/2017,838.07,850.3,833.5,846.82,2755775
AMZN,3/6/2017,845.23,848.49,841.12,846.61,2610370
GOOGL,2/17/2017,841.31,846.94,839.78,846.55,1461210
AMZN,3/7/2017,845.48,848.46,843.75,846.02,2247554
GOOG,3/14/2017,843.64,847.24,840.8,845.62,780198
AMZN,3/24/2017,851.68,851.8,843.53,845.61,2138269
GOOG,3/13/2017,844,848.68,843.25,845.54,1223647
ISRG,5/3/2017,844.74,847.75,840.86,845.33,181362
AMZN,2/24/2017,844.69,845.81,837.75,845.24,3687963
GOOGL,4/6/2017,849.5,853.59,844,845.1,1533564
AMZN,2/17/2017,842,847.27,840.73,845.07,3112275
AMZN,2/28/2017,851.45,854.09,842.05,845.04,2793709
GOOGL,1/27/2017,859,867,841.9,845.03,3752497
GOOGL,2/28/2017,847.35,848.83,841.44,844.93,1383119
ISRG,5/11/2017,843.94,846.82,838.2,844.93,232351
ISRG,5/2/2017,837.21,845.45,837.21,844.77,206656
GOOGL,1/23/2017,831.61,845.54,828.7,844.43,2457377
AMZN,2/16/2017,841.84,845,839.38,844.14,2714667
ISRG,5/12/2017,846.28,848.3,843.32,843.72,210990
GOOG,3/10/2017,843.28,844.91,839.5,843.25,1704024
AMZN,3/21/2017,858.84,862.8,841.31,843.2,4382852
GOOG,4/21/2017,842.88,843.88,840.6,843.19,1323583
ISRG,5/9/2017,839.42,845.34,837.26,843.17,310067
ISRG,5/10/2017,844.11,845,838.74,843.06,314230
AMZN,2/15/2017,834,842.81,832.82,842.7,2968853
GOOGL,2/16/2017,838.5,842.69,837.26,842.17,1005084
GOOGL,4/7/2017,845,845.88,837.3,842.1,1111610
GOOGL,4/10/2017,841.54,846.74,840.79,841.7,1046215
GOOG,4/20/2017,841.44,845.2,839.32,841.65,959031
GOOGL,4/12/2017,838.46,843.72,837.59,841.46,1135775
ISRG,5/8/2017,850,851.64,839,840.79,449150
GOOGL,3/28/2017,839.69,845.4,832.26,840.63,1519202
GOOGL,4/13/2017,841.04,843.73,837.85,840.18,1073650
GOOGL,2/14/2017,839.77,842,835.83,840.03,1363345
AMZN,2/2/2017,836.59,842.49,828.26,839.95,7350492
GOOGL,4/11/2017,841.7,844.63,834.6,839.88,974343
GOOGL,3/23/2017,841.39,841.69,833,839.65,3287669
ISRG,5/1/2017,838.58,841.99,836.38,839.57,245206
AMZN,1/26/2017,835.53,843.84,833,839.15,3586323
GOOGL,2/13/2017,837.7,841.74,836.25,838.96,1295708
GOOG,3/9/2017,836,842,834.21,838.68,1261517
GOOG,4/3/2017,829.22,840.85,829.22,838.55,1671503
GOOGL,3/27/2017,828.09,841.38,824.3,838.51,1935211
GOOG,4/19/2017,839.79,842.22,836.29,838.21,954330
GOOGL,2/15/2017,838.81,841.77,836.22,837.32,1357185
GOOG,4/17/2017,825.01,837.75,824.47,837.17,895015
GOOG,4/18/2017,834.22,838.93,832.71,836.82,836722
ISRG,4/27/2017,834.63,840.75,834.02,836.56,294122
AMZN,2/13/2017,831.62,843,828.55,836.53,4172618
AMZN,1/25/2017,825.79,837.42,825.29,836.52,4023078
AMZN,2/14/2017,837,838.31,831.45,836.39,2792442
ISRG,4/28/2017,836.67,844.46,832.76,835.87,390265
AMZN,1/27/2017,839,839.7,829.44,835.77,2998700
GOOG,1/25/2017,829.62,835.77,825.06,835.67,1627304
GOOG,3/8/2017,833.51,838.15,831.79,835.37,989773
GOOG,3/1/2017,828.85,836.26,827.26,835.24,1496540
GOOGL,3/24/2017,842,844,829.1,835.14,2105682
GOOGL,2/10/2017,832.95,837.15,830.51,834.85,1415128
GOOG,4/4/2017,831.36,835.18,829.04,834.57,1045363
ISRG,4/26/2017,825.93,835.97,825.5,834.02,311647
AMZN,2/1/2017,829.21,833.78,824.94,832.35,3850181
GOOG,1/26/2017,837.81,838,827.01,832.15,2973891
GOOG,3/7/2017,827.4,833.41,826.52,831.91,1037630
GOOG,2/21/2017,828.66,833.45,828.35,831.66,1262337
GOOG,3/30/2017,833.5,833.68,829,831.5,1055339
GOOG,3/29/2017,825,832.76,822.38,831.41,1786321
GOOG,4/5/2017,835.51,842.45,830.72,831.41,1555328
GOOG,2/23/2017,830.12,832.46,822.88,831.33,1472771
GOOGL,1/13/2017,831,834.65,829.52,830.94,1290182
GOOG,2/22/2017,828.66,833.25,828.64,830.76,987248
GOOG,3/2/2017,833.85,834.51,829.64,830.63,942476
GOOG,3/21/2017,851.4,853.5,829.02,830.46,2463484
AMZN,1/30/2017,833,833.5,816.38,830.38,3747336
GOOGL,2/9/2017,831.73,831.98,826.5,830.06,1194238
GOOGL,2/8/2017,830.53,834.25,825.11,829.88,1302225
GOOGL,1/11/2017,826.62,829.9,821.47,829.86,1325394
GOOG,3/22/2017,831.91,835.55,827.18,829.59,1401465
GOOG,3/31/2017,828.97,831.64,827.39,829.56,1401893
GOOGL,1/12/2017,828.38,830.38,821.01,829.53,1350308
GOOG,2/27/2017,824.55,830.5,824,829.28,1101466
GOOGL,2/7/2017,825.5,831.92,823.29,829.23,1666605
GOOG,3/3/2017,830.56,831.36,825.75,829.08,896378
GOOGL,1/18/2017,829.8,829.81,824.08,829.02,1027698
GOOG,2/24/2017,827.73,829,824.2,828.64,1392202
GOOGL,1/20/2017,829.09,829.24,824.6,828.17,1306183
GOOG,2/17/2017,823.02,828.07,821.66,828.07,1611039
GOOG,4/6/2017,832.4,836.39,826.46,827.88,1254433
GOOG,3/6/2017,826.95,828.88,822.4,827.78,1109037
GOOGL,1/17/2017,830,830.18,823.2,827.46,1440905
AMZN,2/10/2017,823.82,828,822.85,827.46,2429609
ISRG,4/25/2017,822.2,833.05,820.45,827.24,486289
GOOGL,1/9/2017,826.37,830.43,821.62,827.18,1408924
GOOGL,1/10/2017,827.07,829.41,823.14,826.01,1197442
GOOGL,1/6/2017,814.99,828.96,811.5,825.21,2017097
GOOG,4/10/2017,825.39,829.35,823.77,824.73,978905
GOOG,4/7/2017,827.96,828.48,820.51,824.67,1057253
GOOGL,1/19/2017,829,833,823.96,824.37,1070454
GOOG,4/12/2017,821.93,826.66,821.02,824.32,900480
GOOG,2/16/2017,819.93,824.4,818.98,824.16,1287626
GOOG,1/24/2017,822.3,825.9,817.82,823.87,1474010
GOOGL,1/30/2017,837.06,837.23,821.03,823.83,3516933
GOOG,4/13/2017,822.14,826.38,821.44,823.56,1122362
AMZN,1/31/2017,823.75,826.99,819.56,823.48,3137196
GOOG,4/11/2017,824.71,827.43,817.02,823.35,1079732
GOOG,1/27/2017,834.71,841.95,820.44,823.31,2965771
GOOG,2/28/2017,825.61,828.54,820.2,823.21,2260769
AMZN,1/24/2017,822,823.99,814.5,822.44,2971740
ISRG,4/24/2017,817,824.03,813.17,822.18,378961
GOOGL,2/6/2017,820.92,822.39,814.29,821.62,1350875
AMZN,2/9/2017,821.6,825,819.71,821.36,2484948
GOOG,3/28/2017,820.41,825.99,814.03,820.92,1620542
GOOG,2/14/2017,819,823,816,820.45,1054732
GOOGL,1/31/2017,819.5,823.07,813.4,820.19,2020180
GOOGL,2/3/2017,823.13,826.13,819.35,820.13,1528095
AMZN,2/8/2017,812.69,821.48,812.5,819.71,2857985
GOOG,3/27/2017,806.95,821.63,803.37,819.51,1894990
GOOG,1/23/2017,807.25,820.87,803.74,819.31,1963628
GOOG,2/13/2017,816,820.96,815.49,819.24,1213324
GOOG,2/15/2017,819.36,823,818.47,818.98,1313617
GOOGL,2/2/2017,815,824.56,812.05,818.26,1689179
AMZN,1/23/2017,806.8,818.5,805.08,817.88,2797474
GOOG,3/23/2017,821,822.57,812.26,817.58,3487056
AMZN,1/13/2017,814.32,821.65,811.4,817.14,3791945
GOOGL,2/1/2017,824,824,812.25,815.24,2251047
ISRG,4/20/2017,806.5,815.41,802.85,814.45,394608
GOOG,3/24/2017,820.08,821.93,808.89,814.43,1981006
GOOG,2/10/2017,811.7,815.25,809.78,813.67,1134976
AMZN,1/12/2017,800.31,814.13,799.5,813.64,4873922
ISRG,4/21/2017,811.67,814.55,807.3,813.43,411261
GOOGL,1/5/2017,807.5,813.74,805.92,813.02,1340535
AMZN,2/7/2017,809.31,816.16,807.5,812.5,3466091
AMZN,2/3/2017,806.72,818.3,804,810.2,10868773
AMZN,1/17/2017,815.7,816,803.44,809.72,3670529
GOOG,2/9/2017,809.51,810.66,804.54,809.56,990391
AMZN,1/19/2017,810,813.51,807.32,809.04,2540784
GOOG,2/8/2017,807,811.84,803.19,808.38,1155990
AMZN,1/20/2017,815.28,816.02,806.26,808.33,3376196
GOOGL,1/3/2017,800.62,811.44,796.89,808.01,1959033
GOOG,1/11/2017,805,808.15,801.37,807.91,1065936
GOOG,1/13/2017,807.48,811.22,806.69,807.88,1099215
GOOGL,1/4/2017,809.89,813.43,804.11,807.77,1515339
ISRG,4/19/2017,800,817.2,790.98,807.7,1132074
AMZN,2/6/2017,809.8,810.72,803,807.64,3897301
AMZN,1/18/2017,809.5,811.73,804.27,807.48,2354201
GOOG,2/7/2017,803.99,810.5,801.78,806.97,1241221
GOOG,1/9/2017,806.4,809.97,802.83,806.65,1274645
GOOG,1/12/2017,807.14,807.39,799.17,806.36,1353057
GOOG,1/6/2017,795.26,807.9,792.2,806.15,1640170
GOOG,1/18/2017,805.81,806.2,800.99,806.07,1294407
GOOG,1/20/2017,806.91,806.91,801.69,805.02,1670045
GOOG,1/10/2017,807.86,809.13,803.51,804.79,1176780
GOOG,1/17/2017,807.08,807.14,800.37,804.61,1362115
GOOG,1/30/2017,814.66,815.84,799.8,802.32,3246573
GOOG,1/19/2017,805.12,809.48,801.8,802.18,919325
GOOG,2/3/2017,802.99,806,800.37,801.49,1463448
GOOG,2/6/2017,799.7,801.67,795.25,801.34,1184483
AMZN,1/11/2017,793.66,799.5,789.51,799.02,2992791
GOOG,2/2/2017,793.8,802.7,792,798.53,1532138
AMZN,1/9/2017,798,801.77,791.77,796.92,3446109
GOOG,1/31/2017,796.86,801.25,790.52,796.79,2160556
AMZN,1/6/2017,782.36,799.44,778.48,795.99,5986234
AMZN,1/10/2017,796.6,798,789.54,795.9,2558369
GOOG,2/1/2017,799.68,801.19,791.19,795.7,2029744
GOOG,1/5/2017,786.08,794.48,785.02,794.02,1335167
AZO,1/10/2017,788.72,797.16,788.6,793.68,186478
AZO,1/4/2017,789.94,795.88,786.8,793.04,187533
AZO,1/6/2017,791,796.74,788.26,792.91,216484
AZO,1/5/2017,788.72,795.99,785.01,792,243301
AZO,1/11/2017,796.16,800,787.69,792,171024
AZO,1/3/2017,795.58,802.15,784.39,791.46,248931
AZO,1/9/2017,795.73,795.73,788.39,790.34,127125
AZO,1/12/2017,788.35,790.96,781.7,790.27,213659
GOOG,1/4/2017,788.36,791.34,783.16,786.9,1072958
GOOG,1/3/2017,778.81,789.63,775.8,786.14,1657268
AZO,1/17/2017,780.26,787.3,780.26,782.29,278706
AMZN,1/5/2017,761.55,782.4,760.26,780.45,5830068
AZO,1/13/2017,787.67,793.3,779.81,779.81,262110
AZO,1/18/2017,785.54,785.67,772.55,778.3,308007
AZO,1/20/2017,771.2,775,764.21,770.02,340404
AZO,1/19/2017,775.07,776.48,767,769.9,255533
ISRG,4/17/2017,768.92,773.26,765.33,768.28,386646
ISRG,3/27/2017,755.43,769.12,753.2,767.32,392176
ISRG,4/7/2017,764.03,768.34,761.09,767.12,250672
ISRG,4/10/2017,765.01,769.41,765,767.04,228021
ISRG,3/31/2017,765.37,769.98,764.32,766.47,307306
ISRG,3/30/2017,765.9,768.98,762.43,766.26,177729
ISRG,3/29/2017,763.02,767.52,759.5,765.68,246416
ISRG,4/11/2017,766.1,769.55,760.62,764.83,274960
ISRG,4/13/2017,765.43,768.65,762.48,764.79,252827
ISRG,4/3/2017,765.64,771.57,760.45,764.71,320679
ISRG,3/28/2017,767.32,770.28,764.28,764.47,281051
ISRG,4/12/2017,761.87,765,760.87,764.26,247065
ISRG,4/5/2017,760.88,775.91,759.46,762.8,366019
ISRG,4/6/2017,762.14,765.95,760.33,762.77,260306
ISRG,4/4/2017,765.99,767.26,759.34,762.34,199562
ISRG,4/18/2017,768,768,753.38,759.34,588579
ISRG,3/24/2017,749.77,761.51,747.67,758,445378
AMZN,1/4/2017,758.39,759.68,754.2,757.18,2510526
AMZN,1/3/2017,757.92,758.76,747.7,753.67,3521066
ISRG,3/20/2017,747.57,755.55,747.02,750.03,374843
ISRG,3/17/2017,748.15,752.2,745.68,749.83,668969
ISRG,3/22/2017,747.63,750.17,742.51,748.31,182507
ISRG,3/15/2017,736.86,751.43,735.99,746.67,568290
ISRG,3/23/2017,747.4,751.47,744.54,746.18,189036
ISRG,3/21/2017,753.5,757.98,745.4,745.95,395934
AZO,2/9/2017,743.65,749.01,739.35,745.94,444648
ISRG,3/3/2017,740.44,746.28,738.92,744.79,214240
ISRG,3/16/2017,749.05,750.51,739.5,743.53,271241
ISRG,3/2/2017,741,745.8,739.72,742.57,268068
ISRG,3/1/2017,736.8,744.59,733.08,741.09,315993
AZO,2/8/2017,720.5,743.14,717.52,741.06,566519
AZO,2/17/2017,737.66,741.78,734.14,741.05,231431
AZO,2/27/2017,733.76,740.85,730.87,740.85,537211
AZO,2/21/2017,745,749.99,736.71,740.66,319734
AZO,2/10/2017,751.61,751.61,738.2,740.65,236469
ISRG,3/14/2017,728.85,740.3,728.44,740.08,454534
AZO,2/15/2017,735,741.36,734.14,739.5,229105
AZO,1/23/2017,753.6,754.1,730.99,739.35,701214
AZO,3/1/2017,740.01,748.91,736.02,738.97,649582
AZO,1/24/2017,742.14,746.5,735.41,738.43,355222
AZO,2/16/2017,743.19,744.88,733.8,737.36,264848
ISRG,2/28/2017,732,739.03,729.61,737,395394
ISRG,2/24/2017,733.4,738.8,731.33,736.86,281668
AZO,2/28/2017,732.64,752.99,732.29,736.55,603256
AZO,2/13/2017,741,741,733.19,736.09,173986
ISRG,3/9/2017,727.13,736.97,727.13,736.02,316711
AZO,2/14/2017,735,739.38,732.1,735.79,267484
ISRG,3/6/2017,740.68,742.96,734.45,735.7,399851
ISRG,2/23/2017,731.3,736.63,730.56,735.35,268561
AZO,2/22/2017,743.44,744.91,731.02,735.33,316680
AZO,1/25/2017,743.43,744.28,734.06,735,391111
ISRG,3/10/2017,740,740,732.64,734.16,245304
ISRG,2/27/2017,737.37,739,732.61,734.03,296795
ISRG,3/13/2017,733.13,736.31,727.38,733.89,262087
AZO,3/2/2017,739.85,739.85,730.44,733.53,276054
AZO,2/24/2017,727,734.71,723.33,732.75,257417
ISRG,2/21/2017,725,733.17,723.57,732.17,482058
ISRG,2/22/2017,729.8,734.12,728.59,732.08,278518
AZO,3/17/2017,723.12,732.09,723.12,730.77,474177
ISRG,3/7/2017,732.68,736.34,729.14,730.15,385104
AZO,1/27/2017,729.55,731.21,723.45,730,320772
AZO,1/26/2017,736.17,739.82,729.82,729.89,361619
AZO,3/20/2017,730.26,735,726.79,729.79,298785
AZO,3/14/2017,728.22,731.5,724.44,728.99,250630
AZO,3/13/2017,716,730.53,712.78,728.55,367578
ISRG,3/8/2017,731,734.51,726.79,728.11,320904
AZO,2/23/2017,734.07,734.96,726.12,727.22,347221
AZO,3/23/2017,724.18,730.29,719.49,725.5,260652
AZO,2/2/2017,714.24,726.38,713.44,725.43,457452
AZO,3/22/2017,729.74,731.89,723.39,725.35,282057
AZO,3/3/2017,731.73,734.03,720.2,725.24,483725
AZO,3/21/2017,731.02,732.43,723.67,725.21,318353
AZO,1/31/2017,725.64,726.55,718.07,724.98,1938773
AZO,2/3/2017,724.93,731.59,722.66,724.72,318848
ISRG,2/17/2017,718.43,727.36,717.64,724.66,387769
AZO,1/30/2017,728.45,731.92,723.34,724.41,339936
AZO,3/6/2017,728,728,720.84,723.91,302664
AZO,3/31/2017,718.28,727,716.95,723.05,301248
AZO,3/29/2017,717.21,724,716.66,722.46,267896
AZO,4/24/2017,713.23,722.69,711.17,722.45,367094
AZO,3/16/2017,713.91,721.96,713.3,721.85,270694
AZO,2/7/2017,721.15,726.48,716.42,721.66,349882
ISRG,2/16/2017,714.43,721.74,712.6,721.47,289550
AZO,3/24/2017,725.56,727.33,719.25,721.16,187117
AZO,2/6/2017,723.64,728.98,720.06,720.49,299891
AZO,3/30/2017,722,723.17,711.22,719.08,334954
AZO,3/8/2017,711.12,719.82,705.3,717.67,417632
AZO,3/10/2017,717.57,720.93,713.98,717.03,276518
AZO,3/28/2017,712.51,717.02,706.28,716.99,385968
ISRG,2/15/2017,711.63,719.3,710.51,716.74,303246
AZO,3/15/2017,729.15,729.35,711.33,716.29,559622
AZO,3/9/2017,718.05,721.32,714.56,715.93,334490
AZO,4/26/2017,713.82,719.8,709.85,715.12,443409
AZO,2/1/2017,728.74,729.56,713.09,714.99,394208
ISRG,2/14/2017,712.42,718,710.25,714.92,308306
AZO,3/27/2017,716.5,719.14,712.34,714.16,367797
AZO,3/7/2017,721.86,726.3,711,712.72,495310
AZO,4/25/2017,723.99,724.9,711.25,712.06,353496
ISRG,2/13/2017,705,711.29,700.98,710.7,258659
AZO,5/8/2017,703.27,711,703.27,709.98,202450
AZO,4/21/2017,706.08,713.35,705.89,707.79,343824
AZO,5/9/2017,711.7,711.7,702.42,707.05,262520
AZO,4/20/2017,699.64,708.3,697.39,706.3,296911
ISRG,2/10/2017,705.92,708.67,703.45,705.52,268841
ISRG,2/9/2017,701.96,709.54,700.24,705.38,270395
AZO,5/5/2017,705.42,707.5,700.61,705.31,281328
ISRG,2/6/2017,700.05,706.05,696.71,704.96,324149
AZO,5/4/2017,696.4,706.57,696.4,704.58,294158
ISRG,2/7/2017,704.08,706.32,701.5,704.24,379451
AZO,4/27/2017,713.87,727.15,692.5,703.9,635931
AZO,4/10/2017,700.52,707.45,700.52,703.64,260151
AZO,4/5/2017,699,709.46,697.3,703.03,408846
ISRG,2/8/2017,701.51,704.64,699.32,702.67,345117
AZO,4/6/2017,705.23,707.16,700,702.29,235243
ISRG,2/3/2017,700,702.95,697.77,702.13,324273
AZO,4/3/2017,720.5,721.46,695.16,700.69,796642
AZO,4/11/2017,702.73,702.73,698.01,700.59,193796
AZO,4/7/2017,702.59,706.41,699.65,700.44,265855
ISRG,2/2/2017,693.14,700.99,691.04,700.16,349185
ISRG,1/25/2017,675,700.42,672.02,700,1134313
AZO,5/10/2017,703.56,703.56,693.28,698.03,378740
AZO,4/19/2017,693.33,711.34,693.33,697.57,458158
AZO,5/3/2017,689.32,698.39,685.45,697.18,324395
ISRG,2/1/2017,690.05,698,687.98,697.02,358394
AZO,4/4/2017,700,705.66,692.9,696.67,499895
AZO,5/11/2017,691,696.69,683.26,693.85,331626
AZO,4/12/2017,696.16,700.57,692.34,693.34,264967
ISRG,1/31/2017,688.23,697.54,684.56,692.69,385067
AZO,4/28/2017,700.51,703.25,688.02,692.19,527250
ISRG,1/27/2017,684.38,695.26,682.14,691.29,421366
ISRG,1/30/2017,687.4,690.45,683.66,690.13,312998
AZO,4/18/2017,685.35,691.58,684.48,689.07,262667
AZO,5/2/2017,683.27,689.76,680.14,688.94,362883
AZO,4/13/2017,693.68,697.92,688.46,688.46,198589
AZO,4/17/2017,692.33,692.94,686.55,687.61,218176
ISRG,1/26/2017,696.31,699,684.43,687.56,553946
AZO,5/1/2017,696.4,697.83,680,682.99,362429
AZO,5/15/2017,681.16,693.27,679.25,681.01,464476
AZO,5/12/2017,689.98,691.92,680.06,680.72,304403
ISRG,1/11/2017,675.9,688.64,670.09,678.16,632038
AZO,5/18/2017,665.07,677.29,664.32,673.79,335561
AZO,5/19/2017,675.32,677.47,667.52,673.65,541983
AZO,5/16/2017,680.04,680.04,668.29,669.83,463393
ISRG,1/24/2017,657.66,669.78,653.68,666.05,469731
ISRG,1/12/2017,677.57,677.57,661.05,664.88,415734
ISRG,1/13/2017,668,674.98,662.59,664.71,291282
AZO,5/17/2017,666.31,672.36,658.39,664.05,545723
ISRG,1/17/2017,664.51,667.34,655,663.74,262387
ISRG,1/18/2017,663.79,668,660.15,663.07,197277
ISRG,1/10/2017,642.53,664,641.74,662.2,396557
AZO,5/22/2017,671,672.55,657.99,659.49,594257
ISRG,1/19/2017,662.42,664.14,654.1,658.06,250330
ISRG,1/20/2017,661.22,661.22,654.24,656.75,258082
ISRG,1/23/2017,657.54,661.98,651.57,655.03,272376
ISRG,1/3/2017,635.94,642.18,635,641.79,264491
ISRG,1/9/2017,635.19,643.26,635.19,641.3,386485
ISRG,1/6/2017,634,640.86,634,636.11,294523
ISRG,1/5/2017,630.19,637.71,627.45,632.91,370195
ISRG,1/4/2017,638,638,624.72,629.49,453909
AZO,6/1/2017,606.11,625.56,603.11,623.98,639361
AZO,6/2/2017,622.9,623.75,613.12,621.7,495805
AZO,6/5/2017,619.18,622.77,612.47,617.07,536302
AZO,5/26/2017,605,618,605,615.62,785117
MTD,7/24/2017,613.32,616.57,611.3,614.99,76589
MTD,7/21/2017,608.57,616.4,608.57,613.49,106720
AZO,6/15/2017,603.95,616.76,603.18,613.01,455045
AZO,5/30/2017,621.8,623.97,611.52,612.98,595450
AZO,6/13/2017,613.3,617.75,607.01,612.08,324979
AZO,6/12/2017,606.52,621.19,606.52,612.02,517310
MTD,7/20/2017,614.38,614.38,605.75,610.32,132581
MTD,7/17/2017,604.91,612.94,603.47,609.72,231960
MTD,7/19/2017,607.99,611.34,605.87,608.76,122309
AZO,6/14/2017,610.26,613.42,605.18,608.38,346892
AZO,5/25/2017,594.97,609.85,593.89,607.34,846348
